Date              ,Ashokan East Storage,Ashokan East Elevation,Ashokan West Storage,Ashokan West Elevation,Schoharie Storage,Schoharie Elevation,Rondout Storage,Rondout Elevation,Neversink Storage,Neversink Elevation,Pepacton Storage,Pepacton Elevation,Cannonsville Storage,Cannonsville Elevation
1334448000,74.22,583.18,43.08,585.88,15.65,1111.11,48.49,837.62,32.48,1433.8,126.64,1270.41,86.48,1143.34
1334534400,74.21,583.17,42.83,585.63,15.62,1111.11,48.53,837.69,32.51,1433.87,126.39,1270.26,86.26,1143.17
1334620800,74.16,583.15,42.6,585.4,15.53,1111.11,48.45,837.73,32.54,1433.94,126.16,1270.13,86.1,1143.02
1334707200,74.11,583.11,42.39,585.19,15.31,1111.11,48.01,837.62,32.53,1433.92,125.8,1269.92,86.13,1142.91
1334793600,74.04,583.07,42.34,585.14,15.09,1111.11,47.56,836.97,32.57,1433.99,125.7,1269.86,86.1,1142.93
1334880000,73.98,583.03,42.27,585.07,14.77,1111.11,46.93,836.29,32.54,1433.93,125.69,1269.85,86.12,1142.91
1334966400,74.06,583.09,42.41,585.21,14.89,1111.11,46.45,835.36,32.56,1433.98,125.82,1269.93,86.34,1142.92
1335052800,74.31,583.24,42.94,585.75,17.45,1111.11,46.33,834.63,32.68,1434.24,126.16,1270.13,87.21,1143.08
1335139200,74.66,583.45,44.66,587.47,18.31,1111.11,46.41,834.44,33.02,1434.94,127.12,1270.69,87.9,1143.68
1335225600,75,583.66,45.53,588.35,18.26,1111.11,46.49,834.56,33.08,1435.06,128.01,1271.2,88.42,1144.16
1335312000,75.34,583.88,45.83,588.64,18.15,1111.11,46.57,834.68,32.96,1434.81,128.83,1271.68,88.84,1144.52
1335398400,75.68,584.08,45.87,588.68,18.69,1111.11,46.63,834.81,32.79,1434.45,129.51,1272.07,89.2,1144.81
1335484800,75.99,584.28,45.77,588.58,18.26,1111.11,46.71,834.9,32.61,1434.08,130.06,1272.39,89.46,1145.05
1335571200,76.27,584.45,45.58,588.39,18.23,1111.11,46.81,835.02,32.37,1433.57,130.59,1272.7,89.64,1145.22
1335657600,76.5,584.59,45.35,588.16,18.2,1111.11,46.9,835.18,32.09,1432.96,131.06,1272.97,89.74,1145.34
1335744000,76.69,584.71,45.11,587.92,18.18,1111.11,47.03,835.32,31.8,1432.33,131.45,1273.19,89.83,1145.41
1335830400,76.84,584.8,44.91,587.72,18.15,1111.11,47.08,835.5,31.52,1431.72,131.84,1273.41,89.89,1145.46
1335916800,76.72,584.73,44.74,587.55,18.13,1111.11,47.11,835.58,31.27,1431.17,131.96,1273.47,89.97,1145.51
1336003200,76.82,584.79,44.59,587.4,18.12,1111.11,47.1,835.63,31.1,1430.81,132.33,1273.68,90.18,1145.56
1336089600,76.86,584.82,44.47,587.28,17.93,1111.11,47.08,835.61,31.05,1430.7,132.77,1273.93,90.31,1145.7
1336176000,76.82,584.79,44.49,587.3,17.67,1111.11,46.84,835.58,31.16,1430.93,133.13,1274.13,90.36,1145.78
1336262400,76.73,584.74,44.68,587.49,17.44,1111.11,46.8,835.23,31.25,1431.13,133.43,1274.3,90.38,1145.81
1336348800,76.82,584.79,44.67,587.47,17.54,1111.11,47.11,835.16,31.33,1431.3,133.73,1274.47,90.66,1145.83
1336435200,77.16,585,44.45,587.26,17.61,1111.11,47.49,835.63,31.63,1431.96,134.28,1274.78,91.27,1146.01
1336521600,77.19,585.02,44.4,587.21,18.13,1111.11,47.53,836.19,32.17,1433.12,134.98,1275.17,91.86,1146.41
1336608000,76.72,584.73,44.72,587.53,17.95,1111.11,47.7,836.25,32.47,1433.77,135.55,1275.49,92.1,1146.8
1336694400,76.1,584.34,45.23,588.05,17.7,1111.11,47.87,836.51,32.67,1434.2,135.24,1275.19,92.1,1146.96
1336780800,75.61,584.04,45.97,588.79,17.52,1111.11,47.94,836.76,32.82,1434.52,136.12,1275.81,92.02,1146.96
1336867200,75.15,583.76,46.63,589.45,17.63,1111.11,48.04,836.86,32.95,1434.79,136.53,1276.04,91.98,1146.91
1336953600,74.85,583.57,47.04,589.85,18.08,1111.11,48.61,837.01,33.13,1435.16,137.01,1276.3,92.98,1146.88
1337040000,75.05,583.7,47.67,590.46,18.18,1111.11,49.08,837.86,34.22,1437.42,138.87,1277.35,94.67,1147.54
1337126400,75.91,584.23,47.88,590.66,18.07,1111.11,49.05,838.55,35.28,1439.61,141.16,1278.61,95.79,1148.65
1337212800,76.87,584.82,47.88,590.66,17.95,1111.11,49.08,838.52,35.41,1439.87,142.49,1279.32,96.56,1149.39
1337299200,77.74,585.35,47.82,590.6,17.97,1111.11,49.25,838.56,35.22,1439.5,143.37,1279.8,97.13,1149.89
1337385600,78.41,585.75,47.72,590.51,18.02,1111.11,49.41,838.82,35.11,1439.27,143.72,1279.99,97.48,1150.25
1337472000,78.84,586,47.62,590.41,18,1111.11,49.47,839.05,34.97,1439,143.81,1280.04,97.53,1150.47
1337558400,79.25,586.25,47.66,590.46,18.13,1111.11,49.58,839.14,34.87,1438.79,144.02,1280.15,97.34,1150.5
1337644800,79.97,586.68,47.79,590.58,18.23,1111.11,49.52,839.3,34.97,1439,144.39,1280.35,97.3,1150.38
1337731200,80.6,587.05,47.69,590.49,18.2,1111.11,49.22,839.21,35.34,1439.78,144.43,1280.37,97.32,1150.36
1337817600,80.98,587.28,47.62,590.42,18.22,1111.11,49.22,838.76,35.47,1440.27,144.4,1280.35,97.06,1150.37
1337904000,81.19,587.4,47.63,590.42,18.2,1111.11,49.32,838.77,35.47,1440.27,144.28,1280.29,96.75,1150.21
1337990400,81.25,587.44,47.59,590.38,17.57,1111.11,49.37,838.91,35.47,1440.31,144,1280.14,96.41,1150.01
1338076800,81.21,587.42,47.53,590.33,18.12,1111.11,49.41,838.99,35.47,1440.29,143.77,1280.01,96.04,1149.79
1338163200,81.13,587.37,47.49,590.29,18.19,1111.11,49.4,839.05,35.47,1440.28,143.53,1279.88,95.75,1149.55
1338249600,81.11,587.36,47.49,590.29,18.14,1111.11,49.13,839.03,35.47,1440.34,143.58,1279.91,95.69,1149.36
1338336000,81.1,587.35,47.49,590.3,18.11,1111.11,49.11,838.64,35.47,1440.31,143.84,1280.05,95.46,1149.32
1338422400,80.99,587.29,47.43,590.23,18.06,1111.11,49.06,838.6,35.47,1440.15,143.64,1279.94,95.25,1149.17
1338508800,80.91,587.24,47.43,590.24,17.96,1111.11,49.16,838.53,35.45,1439.96,143.42,1279.83,95.08,1149.03
1338595200,81.17,587.4,47.71,590.5,17.99,1123.28,49.17,838.67,35.46,1439.98,143.35,1279.79,94.9,1148.92
1338681600,81.32,587.48,47.63,590.43,18.09,1125.52,49.19,838.69,35.44,1439.94,143.24,1279.73,94.76,1148.8
1338768000,81.22,587.42,47.53,590.33,18.1,1125.78,49.12,838.72,35.42,1439.9,143.29,1279.76,94.63,1148.71
1338854400,81.09,587.34,47.46,590.26,18.08,1125.85,49.05,838.62,35.37,1439.8,143.29,1279.76,94.45,1148.62
1338940800,81,587.29,47.44,590.25,18.09,1125.83,49.05,838.51,35.33,1439.71,143.15,1279.68,94.3,1148.51
1339027200,80.94,587.26,47.44,590.25,18.07,1125.85,49.02,838.51,35.25,1439.55,142.98,1279.59,94.12,1148.41
1339113600,80.83,587.19,47.41,590.22,18.06,1125.82,49.11,838.47,35.16,1439.37,142.82,1279.5,93.82,1148.29
1339200000,80.7,587.11,47.4,590.21,18,1125.8,49.12,838.6,35.08,1439.22,142.61,1279.39,93.58,1148.09
1339286400,80.58,587.04,47.42,590.22,17.94,1125.67,49.14,838.62,35,1439.06,142.46,1279.31,93.29,1147.93
1339372800,80.5,586.99,47.45,590.26,17.91,1125.48,49.06,838.65,34.91,1438.88,142.23,1279.18,93.15,1147.74
1339459200,80.52,587.01,47.51,590.31,17.96,1125.37,49.2,838.52,34.9,1438.85,142.07,1279.1,93.1,1147.65
1339545600,80.71,587.12,47.53,590.33,18.04,1125.45,49.27,838.74,35.04,1439.13,142.01,1279.07,93,1147.62
1339632000,80.72,587.12,47.42,590.23,18.02,1125.73,49.32,838.83,34.98,1439,141.74,1278.92,92.84,1147.55
1339718400,80.61,587.06,47.37,590.18,17.94,1125.73,49.34,838.91,34.86,1438.76,141.39,1278.73,92.67,1147.45
1339804800,80.5,586.99,47.4,590.21,17.88,1125.52,49.37,838.95,34.72,1438.47,141.01,1278.53,92.46,1147.33
1339891200,80.41,586.94,47.41,590.22,17.83,1125.36,49.33,838.99,34.57,1438.16,140.61,1278.31,92.25,1147.19
1339977600,80.32,586.88,47.41,590.21,17.77,1125.13,49.18,838.93,34.45,1437.92,140.23,1278.11,92.04,1147.06
1340064000,80.23,586.83,47.4,590.21,17.71,1124.96,49.09,838.71,34.47,1437.94,139.82,1277.88,91.79,1146.92
1340150400,80.06,586.73,47.39,590.2,17.63,1124.78,49.13,838.57,34.31,1437.62,139.43,1277.66,91.44,1146.76
1340236800,79.88,586.63,47.24,590.06,17.57,1124.57,49.21,838.63,34.09,1437.16,139.02,1277.43,91.21,1146.53
1340323200,79.83,586.59,46.97,589.79,17.48,1124.36,49.24,838.76,33.84,1436.65,138.6,1277.19,90.95,1146.38
1340409600,79.67,586.5,46.74,589.55,17.38,1124.1,49.21,838.8,33.63,1436.2,138.15,1276.94,90.72,1146.2
1340496000,79.51,586.4,46.5,589.31,17.29,1123.82,49.18,838.75,33.44,1435.81,137.7,1276.69,90.5,1146.05
1340582400,79.34,586.3,46.27,589.08,17.2,1123.54,49.13,838.71,33.26,1435.43,137.3,1276.46,90.24,1145.9
1340668800,79.13,586.18,46.03,588.85,17.1,1123.26,48.99,838.63,33.06,1435.01,136.86,1276.22,89.97,1145.73
1340755200,78.93,586.06,45.8,588.62,16.99,1122.97,49,838.42,32.84,1434.57,136.35,1275.93,89.62,1145.56
1340841600,78.74,585.95,45.58,588.39,16.86,1122.56,49.07,838.44,32.64,1434.13,135.97,1275.72,89.03,1145.33
1340928000,78.54,585.83,45.37,588.18,16.74,1122.25,49.34,838.54,32.35,1433.51,135.83,1275.64,88.36,1144.93
1341014400,78.33,585.7,45.15,587.97,16.61,1121.9,49.53,838.94,32.12,1433.02,135.39,1275.4,87.68,1144.48
1341100800,78.11,585.57,44.95,587.76,16.5,1121.55,49.49,839.23,31.91,1432.57,134.99,1275.17,87.05,1144
1341187200,77.88,585.43,44.74,587.55,16.37,1121.21,49.27,839.16,31.7,1432.11,134.78,1275.06,86.42,1143.57
1341273600,77.64,585.29,44.52,587.33,16.23,1120.83,49.06,838.63,31.48,1431.63,134.75,1275.04,85.79,1143.13
1341360000,77.41,585.15,44.34,587.14,16.1,1120.44,48.85,838.53,31.27,1431.17,134.72,1275.02,85.15,1142.7
1341446400,77.17,585.01,44.14,586.95,15.98,1120.06,48.67,838.22,31.06,1430.72,134.73,1275.03,84.45,1142.25
1341532800,76.95,584.87,43.95,586.75,15.85,1119.66,48.49,837.94,30.84,1430.24,134.66,1274.99,83.72,1141.77
1341619200,76.71,584.72,43.76,586.56,15.71,1119.24,48.31,837.68,30.61,1429.75,134.6,1274.96,82.97,1141.27
1341705600,76.47,584.58,43.56,586.37,15.83,1118.82,48.29,837.42,30.38,1429.25,134.56,1274.93,82.33,1140.74
1341792000,76.76,584.74,43.73,586.53,15.47,1119.15,48.14,837.37,30.15,1428.72,134.56,1274.91,81.48,1140.26
1341878400,76.27,584.45,42.79,585.59,15.38,1118.06,48.08,837.15,29.7,1427.71,134.44,1274.86,80.88,1139.7
1341964800,76.21,584.41,42.35,585.15,15.3,1117.77,48.07,837.06,29.29,1426.78,134.15,1274.7,80.3,1139.27
1342051200,76.12,584.36,41.95,584.73,15.2,1117.51,48.07,837.05,28.86,1425.81,134.04,1274.64,79.69,1138.84
1342137600,75.97,584.26,41.63,584.38,15.11,1117.21,48.02,837.05,28.43,1424.84,133.88,1274.55,79.11,1138.41
1342224000,75.73,584.12,41.38,584.12,15.03,1116.92,48.05,836.98,28.03,1423.93,133.77,1274.49,78.68,1137.99
1342310400,75.47,583.95,41.21,583.93,14.95,1116.66,48.15,837.03,27.75,1423.25,133.74,1274.47,78.18,1137.67
1342396800,75.24,583.82,40.97,583.67,14.86,1116.44,48.17,837.17,27.42,1422.5,133.75,1274.48,77.59,1137.31
1342483200,75.2,583.79,40.53,583.2,14.76,1116.15,48.15,837.21,27,1421.48,133.66,1274.43,76.99,1136.88
1342569600,75.19,583.78,40.08,582.72,14.66,1115.85,48.15,837.17,26.54,1420.4,133.59,1274.39,76.4,1136.45
1342656000,75.16,583.76,39.64,582.24,14.58,1115.54,48.16,837.18,26.11,1419.39,133.54,1274.36,75.86,1136.02
1342742400,75.19,583.78,39.25,581.82,14.49,1115.27,48.16,837.19,25.81,1418.68,133.54,1274.36,75.12,1135.63
1342828800,75.15,583.76,38.81,581.35,14.4,1114.99,48.18,837.19,25.6,1418.16,133.46,1274.32,74.4,1135.09
1342915200,75.11,583.73,38.37,580.87,14.33,1114.71,48.36,837.22,25.44,1417.77,133.19,1274.16,73.86,1134.56
1343001600,75.06,583.7,38.02,580.49,14.26,1114.45,48.52,837.49,25.41,1417.67,132.78,1273.93,73.5,1134.15
1343088000,75.01,583.67,37.59,580.03,14.17,1114.22,48.53,837.73,25.25,1417.29,132.35,1273.7,73.12,1133.88
1343174400,75,583.67,37.15,579.53,14.07,1113.95,48.53,837.73,25.17,1417.09,131.82,1273.4,72.88,1133.59
1343260800,74.98,583.65,36.74,579.06,13.98,1113.54,48.39,837.74,25.18,1417.11,131.35,1273.14,72.74,1133.41
1343347200,74.94,583.63,36.32,578.58,13.9,1113.3,48.33,837.52,25.21,1417.19,130.87,1272.86,72.61,1133.3
1343433600,75.08,583.72,36.01,578.23,13.86,1113.03,48.3,837.44,25.23,1417.24,130.48,1272.64,72.57,1133.21
1343520000,75.1,583.72,35.67,577.83,13.81,1112.86,48.19,837.4,25.33,1417.49,130.23,1272.49,72.45,1133.18
1343606400,75.05,583.7,35.27,577.37,13.75,1112.79,48.17,837.23,25.35,1417.54,129.76,1272.21,72.3,1133.08
1343692800,74.99,583.66,34.85,576.89,13.68,1112.6,47.81,837.2,25.34,1417.51,129.22,1271.9,72.17,1132.97
1343779200,74.94,583.63,34.42,576.4,13.6,1112.37,47.59,836.66,25.29,1417.39,128.7,1271.6,72,1132.87
1343865600,74.88,583.59,34.06,575.99,13.57,1112.14,47.5,836.35,25.25,1417.3,128.15,1271.28,71.82,1132.75
1343952000,74.83,583.56,33.77,575.66,13.44,1111.85,47.35,836.2,25.12,1416.97,127.61,1270.96,71.63,1132.61
1344038400,74.78,583.53,33.48,575.32,13.36,1111.58,47.19,835.98,25.04,1416.77,127.07,1270.65,71.47,1132.47
1344124800,74.74,583.5,33.21,575.01,13.27,1111.31,47.14,835.74,25.01,1416.7,126.54,1270.34,71.21,1132.35
1344211200,74.53,583.38,33.1,574.88,13.16,1111.02,47.23,835.66,24.98,1416.64,125.89,1269.97,70.72,1132.15
1344297600,74.15,583.14,33.13,574.91,13.07,1110.7,47.32,835.8,24.94,1416.53,125.33,1269.65,70.22,1131.78
1344384000,73.75,582.89,33.15,574.93,12.97,1110.39,47.34,835.94,24.89,1416.42,124.77,1269.32,69.76,1131.4
1344470400,73.29,582.6,33.12,574.9,12.89,1110.1,47.4,835.97,24.84,1416.28,124.27,1269.03,69.37,1131.06
1344556800,72.92,582.37,33.15,574.93,12.8,1109.83,47.46,836.05,24.8,1416.19,123.83,1268.77,68.97,1130.76
1344643200,72.54,582.14,33.19,574.99,12.73,1109.47,47.48,836.15,24.88,1416.38,123.3,1268.47,68.61,1130.45
1344729600,72.15,581.9,33.23,575.04,12.66,1109.2,47.49,836.18,24.96,1416.57,122.77,1268.16,68.24,1130.18
1344816000,71.77,581.66,33.24,575.05,12.58,1109,47.51,836.19,24.94,1416.53,122.21,1267.83,67.89,1129.9
1344902400,71.41,581.44,33.24,575.04,12.5,1108.73,47.49,836.22,24.92,1416.47,121.69,1267.51,67.58,1129.63
1344988800,71.09,581.24,33.26,575.07,12.44,1108.44,47.51,836.19,24.92,1416.47,121.24,1267.24,67.24,1129.39
1345075200,70.69,581,33.23,575.04,12.37,1108.2,47.53,836.22,24.92,1416.48,120.73,1266.94,66.88,1129.12
1345161600,70.33,580.77,33.19,574.99,12.29,1107.94,47.55,836.24,24.9,1416.44,120.21,1266.62,66.55,1128.83
1345248000,69.96,580.54,33.15,574.94,12.13,1107.68,47.57,836.28,24.87,1416.36,119.68,1266.3,66.18,1128.57
1345334400,69.58,580.3,33.09,574.86,12.01,1107.4,47.6,836.31,24.83,1416.26,119.13,1265.97,65.83,1128.29
1345420800,69.21,580.08,33.03,574.8,11.95,1107.12,47.63,836.36,24.79,1416.17,118.59,1265.65,65.44,1128.01
1345507200,68.86,579.85,32.99,574.74,11.9,1106.86,47.65,836.39,24.76,1416.1,118.05,1265.32,65.03,1127.7
1345593600,68.5,579.62,32.92,574.66,11.76,1105.64,47.54,836.61,24.72,1415.99,117.5,1264.99,64.6,1127.38
1345680000,68.15,579.39,32.86,574.58,10.38,1106.19,47.69,836.27,24.68,1415.89,116.94,1264.66,64.17,1127.05
1345766400,67.8,579.17,32.79,574.49,11.66,1105.87,47.74,836.49,24.47,1415.36,116.37,1264.31,63.73,1126.71
1345852800,67.47,578.95,32.71,574.4,11.56,1105.55,47.74,836.56,24.36,1415.11,115.81,1263.97,63.28,1126.36
1345939200,67.12,578.73,32.63,574.31,11.46,1105.21,47.75,836.57,24.31,1414.99,115.25,1263.64,62.87,1126.01
1346025600,66.79,578.51,32.56,574.21,11.38,1104.87,47.78,836.57,24.26,1414.86,114.71,1263.31,62.7,1125.69
1346112000,66.51,578.33,32.52,574.17,11.31,1104.58,47.75,836.62,24.24,1414.81,114.36,1263.1,62.42,1125.55
1346198400,66.18,578.11,32.45,574.08,11.22,1104.36,47.75,836.57,24.22,1414.75,113.83,1262.78,62.05,1125.33
1346284800,65.94,577.96,32.24,573.83,11.06,1104.05,47.88,836.58,24.17,1414.63,113.29,1262.44,61.59,1125.04
1346371200,65.81,577.88,31.97,573.5,10.63,1103.59,47.9,836.77,23.98,1414.18,112.73,1262.09,61.11,1124.67
1346457600,65.48,577.66,32.16,573.74,10.15,1102.01,47.89,836.8,23.91,1414,112.19,1261.75,60.71,1124.27
1346544000,65.14,577.44,32.44,574.08,9.74,1100.27,47.89,836.78,23.87,1413.89,111.63,1261.4,60.34,1123.95
1346630400,64.8,577.22,32.7,574.39,9.59,1098.63,47.91,836.78,23.82,1413.77,111.09,1261.06,59.98,1123.64
1346716800,64.52,577.04,32.74,574.43,9.5,1098.18,47.88,836.81,23.79,1413.7,110.51,1260.7,59.66,1123.34
1346803200,64.29,576.89,32.75,574.45,9.42,1097.86,47.87,836.77,23.88,1413.93,110.12,1260.46,59.21,1123.09
1346889600,63.98,576.69,32.67,574.36,9.34,1097.59,47.8,836.75,23.91,1414.01,109.65,1260.16,58.76,1122.72
1346976000,63.68,576.49,32.6,574.26,9.26,1097.29,47.78,836.66,23.91,1414,109.19,1259.87,58.42,1122.35
1347062400,63.38,576.3,32.53,574.18,9.18,1096.99,47.78,836.63,23.92,1414.02,108.78,1259.62,58.11,1122.07
1347148800,63.09,576.11,32.47,574.11,9.09,1096.7,47.82,836.62,23.97,1414.14,108.36,1259.36,57.64,1121.82
1347235200,62.77,575.91,32.38,574,9.01,1096.39,47.62,836.68,23.97,1414.14,107.87,1259.05,57.14,1121.44
1347321600,62.46,575.7,32.28,573.88,8.92,1096.1,47.61,836.39,23.95,1414.09,107.37,1258.74,56.66,1121.02
1347408000,62.16,575.51,32.17,573.75,8.82,1095.76,47.54,836.36,23.89,1413.95,106.86,1258.42,56.17,1120.63
1347494400,61.86,575.31,32.07,573.62,8.67,1095.4,47.53,836.26,23.85,1413.86,106.36,1258.11,55.58,1120.23
1347580800,61.56,575.12,31.97,573.5,8.26,1094.89,47.55,836.26,23.82,1413.77,105.87,1257.79,54.98,1119.73
1347667200,61.27,574.92,32.1,573.66,7.9,1093.48,47.57,836.28,23.78,1413.68,105.42,1257.5,54.38,1119.22
1347753600,60.99,574.73,32.28,573.88,7.77,1091.96,47.59,836.31,23.74,1413.58,104.94,1257.19,53.9,1118.7
1347840000,60.74,574.56,32.23,573.81,8.51,1091.31,48.1,836.33,23.71,1413.48,104.46,1256.87,53.72,1118.3
1347926400,60.78,574.59,33.99,575.88,11.19,1094.16,48.29,837.09,25.77,1418.48,104.99,1257.22,53.97,1118.14
1348012800,60.76,574.57,37.11,579.48,11.84,1104.84,47.97,837.38,28.63,1425.28,106.36,1258.11,54.13,1118.36
1348099200,60.58,574.45,37.65,580.09,12.19,1106.11,47.89,836.9,29,1426.13,106.75,1258.35,54.15,1118.49
1348185600,60.09,574.11,38.04,580.52,12.43,1107.12,47.87,836.78,29.17,1426.51,106.55,1258.22,54.15,1118.51
1348272000,59.62,573.78,38.35,580.85,12.65,1107.91,47.88,836.76,29.31,1426.83,106.28,1258.05,54.15,1118.51
1348358400,59.14,573.45,38.58,581.1,12.83,1108.44,47.8,836.77,29.54,1427.36,105.99,1257.87,54.12,1118.51
1348444800,58.63,573.09,38.59,581.11,12.96,1109.49,47.69,836.66,29.65,1427.6,105.66,1257.66,53.99,1118.48
1348531200,58.18,572.78,39,581.55,13.09,1110,47.72,836.49,29.74,1427.8,105.29,1257.41,53.73,1118.37
1348617600,57.78,572.5,39.16,581.72,13.2,1110.35,47.74,836.53,29.78,1427.89,104.93,1257.18,53.46,1118.15
1348704000,57.38,572.23,39.28,581.85,13.38,1110.75,47.91,836.56,29.83,1428.02,104.59,1256.96,53.73,1117.92
1348790400,57.17,572.08,39.77,582.38,13.72,1111.22,48.01,836.81,30.05,1428.51,104.52,1256.91,54.21,1118.15
1348876800,56.81,571.83,40.29,582.94,13.66,1112.2,48.03,836.96,30.39,1429.27,104.46,1256.88,54.48,1118.56
1348963200,56.52,571.63,40.65,583.33,14.03,1113.07,48.01,836.99,30.75,1430.05,104.26,1256.74,54.68,1118.79
1349049600,56.2,571.4,40.95,583.65,13.99,1113.84,48,836.96,30.9,1430.38,104,1256.57,54.9,1118.96
1349136000,55.87,571.18,41.25,583.97,14.32,1114.14,47.94,836.95,31.05,1430.7,103.7,1256.38,55.09,1119.15
1349222400,55.47,570.9,41.56,584.31,14.42,1114.42,47.93,836.86,31.19,1430.99,103.38,1256.17,55.28,1119.31
1349308800,55.16,570.68,41.87,584.65,14.74,1114.71,47.92,836.85,31.33,1431.31,103.21,1256.06,55.46,1119.48
1349395200,54.82,570.44,42.29,585.09,15,1115.76,47.88,836.83,31.5,1431.68,103.11,1256,55.62,1119.63
1349481600,54.51,570.23,42.59,585.39,15.21,1116.63,47.84,836.77,31.63,1431.95,102.87,1255.84,55.76,1119.77
1349568000,54.2,570.02,42.83,585.63,15.39,1117.3,47.78,836.71,31.74,1432.19,102.65,1255.69,55.86,1119.89
1349654400,53.93,569.81,43.03,585.84,15.55,1117.87,47.72,836.62,31.84,1432.41,102.38,1255.52,55.96,1119.97
1349740800,53.65,569.61,43.21,586.02,15.7,1118.38,47.65,836.54,31.92,1432.6,102.06,1255.31,56.06,1120.06
1349827200,53.38,569.41,43.42,586.23,15.84,1118.73,47.63,836.43,31.99,1432.74,101.72,1255.09,56.06,1120.14
1349913600,53.11,569.2,43.6,586.41,15.97,1119.19,47.64,836.4,32.11,1432.99,101.39,1254.88,55.93,1120.14
1350000000,52.81,568.98,43.74,586.54,16.1,1119.63,47.59,836.41,32.2,1433.2,101.09,1254.68,55.79,1120.03
1350086400,52.56,568.8,43.83,586.64,16.22,1120.03,47.55,836.34,32.28,1433.36,100.73,1254.45,55.65,1119.91
1350172800,52.34,568.63,43.94,586.74,16.35,1120.4,47.52,836.28,32.36,1433.54,100.39,1254.23,55.53,1119.79
1350259200,52.06,568.43,44.06,586.86,16.41,1120.75,47.32,836.24,32.44,1433.72,98.3,1252.31,55.21,1119.69
1350345600,51.53,567.53,44.01,586.32,16.53,1084.06,47.25,835.2,32.48,1432.2,99.45,1252.43,55.07,1118.32
1350432000,51.15,566.11,44.14,585.28,16.69,1117.88,47.41,833.42,32.4,1429.29,98.98,1249.56,55.09,1115.98
1350518400,50.91,567.57,44.4,587.2,17.79,1121.75,48.1,836.07,32.56,1433.98,98.89,1253.25,56.24,1119.31
1350604800,50.92,567.58,46.44,589.25,18.66,1123.86,48.29,837.1,33.15,1435.2,99.28,1253.51,58.36,1120.28
1350691200,51.96,568.36,48.11,590.87,18.38,1127.6,47.98,837.38,33.99,1436.95,100.29,1254.16,59.61,1122.03
1350777600,52.94,569.08,47.74,590.53,18.27,1126.98,47.69,836.92,34.32,1437.64,101.02,1254.64,60.46,1123.05
1350864000,53.25,569.31,47.56,590.36,18.22,1126.35,47.66,836.49,34.54,1438.1,101.44,1254.91,61.28,1123.75
1350950400,53.32,569.36,47.48,590.28,18.23,1126.14,47.65,836.44,34.75,1438.54,101.61,1255.02,62.18,1124.41
1351036800,53.32,569.32,46.77,589.54,18.2,1126.23,47.65,836.44,35.02,1439.08,101.74,1255.11,62.94,1125.15
1351123200,53.31,569.36,47.3,590.11,18,1126.17,47.27,836.42,35.24,1439.53,101.8,1255.14,63.33,1125.74
1351209600,53.19,568.97,47.06,589.59,17.82,1125.1,47.12,835.42,35.31,1438.56,101.66,1254.26,64.1,1125.37
1351296000,53.43,569.45,47.43,590.24,17.54,1125.39,46.81,835.64,35.43,1439.91,102.45,1255.57,64.6,1126.65
1351382400,53.71,569.65,47.52,590.32,17.99,1124.62,46.37,835.17,35.47,1440.06,102.84,1255.82,65.08,1127.04
1351468800,54.17,570,47.65,590.44,18.63,1124.3,46.32,834.51,35.47,1440.24,103.48,1256.24,66.25,1127.42
1351555200,55.12,570.66,48.03,590.8,18.4,1127.62,46.89,834.44,35.47,1440.67,105.47,1257.53,67.08,1128.34
1351641600,56.7,571.75,48.02,590.79,18.26,1126.67,47.41,835.3,35.47,1440.65,106.72,1258.33,67.65,1128.99
1351728000,57.78,572.5,47.86,590.64,18.18,1126.29,47.72,836.07,35.47,1440.47,107.57,1258.86,68.31,1129.44
1351814400,58.59,573.07,47.75,590.54,18.14,1126.07,47.68,836.53,35.47,1440.37,108.15,1259.22,69.15,1129.96
1351900800,59.22,573.51,47.67,590.46,18.11,1125.94,47.62,836.47,35.47,1440.27,108.51,1259.45,69.91,1130.6
1351987200,59.73,573.86,47.61,590.41,18.07,1125.86,47.54,836.39,35.47,1440.24,108.69,1259.56,70.52,1131.17
1352073600,60.11,574.12,47.57,590.37,18.06,1125.77,47.42,836.27,35.47,1440.21,108.72,1259.58,71.02,1131.63
1352160000,60.38,574.31,47.53,590.33,18.02,1125.72,47.21,836.09,35.47,1440.19,108.69,1259.56,71.44,1132.01
1352246400,60.6,574.46,47.5,590.3,18.02,1125.65,47.08,835.77,35.47,1440.16,108.63,1259.52,71.74,1132.33
1352332800,60.78,574.59,47.45,590.25,18.04,1125.64,47.11,835.59,35.47,1440.1,108.48,1259.43,71.82,1132.55
1352419200,60.92,574.68,47.43,590.23,18.09,1125.68,47.2,835.63,35.47,1440.06,108.32,1259.33,71.81,1132.61
1352505600,61.03,574.76,47.41,590.22,18.09,1125.8,47.3,835.76,35.47,1440.06,108.16,1259.23,71.74,1132.6
